CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
25719,IPC,376,1,1
25720,IPC,498A,1,1
25720,DV,3,1,2
25721,IPC,302,1,1
25722,IPC,392,1,1
25723,IPC,379,1,1
25724,IPC,379,1,1
25725,IPC,307,1,1
25726,IPC,380,1,1
25726,IPC,454,1,2
25727,IPC,302,1,1
25728,IT,66D,1,1
25729,IPC,323,1,1
25730,IPC,380,1,1
25730,IPC,454,1,2
25731,IPC,420,1,1
25732,IPC,380,1,1
25732,IPC,454,1,2
25733,SCST,3,1,1
25734,IPC,302,1,1
25735,IPC,323,1,1
25736,IPC,326,1,1
25737,IPC,420,1,1
25738,IPC,392,1,1
25739,IPC,307,1,1
25740,IPC,380,1,1
25740,IPC,454,1,2
25741,IPC,323,1,1
25742,IPC,498A,1,1
25742,DV,3,1,2
25743,IPC,498A,1,1
25743,DV,3,1,2
25744,IPC,379,1,1
25745,SCST,3,1,1
25746,NDPS,21,1,1
25747,IT,66D,1,1
25748,IPC,323,1,1
25749,IPC,323,1,1
25750,IPC,326,1,1
25751,IPC,392,1,1
25752,IT,66D,1,1
25753,IPC,379,1,1
25754,IPC,323,1,1
25755,IPC,323,1,1
25756,IPC,307,1,1
25757,IPC,323,1,1
25758,IPC,379,1,1
25759,IPC,302,1,1
25760,IPC,420,1,1
25761,IPC,379,1,1
25762,IPC,379,1,1
25763,IPC,392,1,1
25764,IPC,326,1,1
25765,IPC,302,1,1
25766,IPC,380,1,1
25766,IPC,454,1,2
25767,IPC,376,1,1
25768,IPC,379,1,1
25769,IPC,302,1,1
25770,IPC,307,1,1
25771,NDPS,21,1,1
25772,IPC,498A,1,1
25772,DV,3,1,2
25773,IPC,326,1,1
25774,IPC,376,1,1
25775,IPC,420,1,1
25776,IPC,392,1,1
25777,IPC,380,1,1
25777,IPC,454,1,2
25778,IPC,323,1,1
25779,IPC,302,1,1
25780,IPC,323,1,1
25781,IPC,379,1,1
25782,IPC,380,1,1
25782,IPC,454,1,2
25783,IPC,392,1,1
25784,IPC,302,1,1
25785,IPC,380,1,1
25785,IPC,454,1,2
25786,IPC,326,1,1
25787,IPC,392,1,1
25788,IPC,302,1,1
25789,IPC,420,1,1
25790,IPC,379,1,1
25791,IPC,392,1,1
25792,IPC,379,1,1
25793,IPC,326,1,1
25794,IPC,376,1,1
25795,SCST,3,1,1
25796,IPC,326,1,1
25797,SCST,3,1,1
25798,IPC,380,1,1
25798,IPC,454,1,2
25799,IPC,392,1,1
25800,IPC,420,1,1
25801,SCST,3,1,1
25802,IPC,379,1,1
25803,IPC,376,1,1
25804,NDPS,20,1,1
25805,IPC,392,1,1
25806,NDPS,21,1,1
25807,IPC,392,1,1
25808,NDPS,21,1,1
25809,IPC,420,1,1
25810,IPC,376,1,1
25811,SCST,3,1,1
25812,IPC,420,1,1
25813,IPC,420,1,1
25814,IPC,323,1,1
25815,SCST,3,1,1
25816,IT,66D,1,1
25817,IPC,302,1,1
25818,IPC,302,1,1
25819,IPC,323,1,1
25820,IPC,307,1,1
25821,IPC,380,1,1
25821,IPC,454,1,2
25822,IPC,302,1,1
25823,IPC,323,1,1
25824,IPC,379,1,1
25825,IPC,379,1,1
25826,IPC,307,1,1
25827,IPC,354,1,1
25828,IPC,498A,1,1
25828,DV,3,1,2
25829,IPC,379,1,1
25830,IPC,302,1,1
25831,IPC,379,1,1
25832,IPC,354,1,1
25833,IPC,323,1,1
25834,IPC,392,1,1
25835,IPC,392,1,1
25836,IPC,392,1,1
25837,IPC,302,1,1
25838,SCST,3,1,1
25839,IPC,307,1,1
25840,IPC,379,1,1
25841,IPC,420,1,1
25842,IPC,379,1,1
25843,IPC,420,1,1
25844,IPC,376,1,1
25845,IPC,392,1,1
25846,SCST,3,1,1
25847,IPC,392,1,1
25848,IPC,307,1,1
25849,IPC,323,1,1
25850,IPC,323,1,1
25851,IPC,379,1,1
25852,IPC,420,1,1
25853,IPC,302,1,1
25854,IPC,323,1,1
25855,IPC,392,1,1
25856,IPC,420,1,1
25857,SCST,3,1,1
25858,IPC,323,1,1
25859,IPC,380,1,1
25859,IPC,454,1,2
25860,IT,66D,1,1
25861,NDPS,20,1,1
25862,IPC,302,1,1
25863,IPC,326,1,1
25864,IPC,326,1,1
25865,IPC,323,1,1
25866,IPC,323,1,1
25867,IPC,376,1,1
25868,IPC,392,1,1
25869,IPC,376,1,1
25870,NDPS,21,1,1
25871,IPC,379,1,1
25872,SCST,3,1,1
25873,NDPS,20,1,1
25874,IPC,379,1,1
25875,IPC,307,1,1
25876,IPC,307,1,1
25877,IPC,498A,1,1
25877,DV,3,1,2
25878,IPC,392,1,1
25879,IPC,392,1,1
25880,IPC,380,1,1
25880,IPC,454,1,2
25881,IPC,307,1,1
25882,IPC,376,1,1
25883,IT,66D,1,1
25884,IPC,323,1,1
25885,IPC,420,1,1
25885,IPC,468,1,2
25886,IPC,302,1,1
25887,SCST,3,1,1
25888,IPC,323,1,1
25889,IPC,302,1,1
25890,IPC,354,1,1
25891,IPC,302,1,1
25892,IPC,380,1,1
25892,IPC,454,1,2
25893,IPC,379,1,1
25894,IPC,379,1,1
25895,IT,66D,1,1
25896,IPC,392,1,1
25897,IPC,420,1,1
25898,IPC,326,1,1
25899,IPC,307,1,1
25900,IPC,392,1,1
25901,IPC,323,1,1
25902,IPC,376,1,1
25903,IPC,326,1,1
25904,SCST,3,1,1
25905,IPC,302,1,1
25906,IPC,323,1,1
25907,IPC,379,1,1
25908,IPC,420,1,1
25908,IPC,468,1,2
25909,IPC,380,1,1
25909,IPC,454,1,2
25910,IPC,323,1,1
25911,IPC,323,1,1
25912,IPC,380,1,1
25912,IPC,454,1,2
25913,NDPS,21,1,1
25914,IPC,392,1,1
25915,IPC,380,1,1
25915,IPC,454,1,2
25916,IPC,380,1,1
25916,IPC,454,1,2
25917,IPC,392,1,1
25918,IPC,379,1,1
25919,IPC,354,1,1
25920,IPC,379,1,1
25921,IPC,323,1,1
25922,NDPS,20,1,1
25923,IPC,420,1,1
25923,IPC,468,1,2
25924,IPC,326,1,1
25925,IPC,379,1,1
25926,IT,66D,1,1
25927,IPC,379,1,1
25928,IPC,420,1,1
25928,IPC,468,1,2
25929,IPC,420,1,1
25929,IPC,468,1,2
25930,IPC,379,1,1
25931,NDPS,21,1,1
25932,IPC,379,1,1
25933,NDPS,21,1,1
25934,IPC,307,1,1
25935,IPC,380,1,1
25935,IPC,454,1,2
25936,IPC,323,1,1
25937,NDPS,21,1,1
25938,IPC,323,1,1
25939,IT,66D,1,1
25940,IPC,376,1,1
25941,IPC,392,1,1
25942,IPC,392,1,1
25943,IPC,392,1,1
25944,IPC,392,1,1
25945,IPC,392,1,1
25946,IPC,323,1,1
25947,IPC,307,1,1
25948,IPC,392,1,1
25949,IPC,379,1,1
25950,IPC,420,1,1
25951,SCST,3,1,1
25952,SCST,3,1,1
25953,IPC,498A,1,1
25953,DV,3,1,2
25954,IPC,326,1,1
25955,IPC,420,1,1
25956,IPC,323,1,1
25957,IPC,307,1,1
25958,IPC,420,1,1
25959,IPC,498A,1,1
25959,DV,3,1,2
25960,NDPS,21,1,1
25961,IPC,379,1,1
25962,IPC,323,1,1
25963,IPC,376,1,1
25964,IPC,392,1,1
25965,IPC,323,1,1
25966,IT,66C,1,1
25966,IT,66D,1,2
25967,IPC,392,1,1
25968,IPC,302,1,1
25969,IPC,307,1,1
25970,IPC,379,1,1
25971,IPC,323,1,1
25972,IPC,498A,1,1
25972,DV,3,1,2
25973,IPC,379,1,1
25974,IPC,302,1,1
25975,IPC,376,1,1
25976,IPC,420,1,1
25977,SCST,3,1,1
25978,IPC,323,1,1
25979,IPC,498A,1,1
25979,DV,3,1,2
25980,NDPS,21,1,1
25981,IPC,392,1,1
25982,IPC,307,1,1
25983,IT,66C,1,1
25983,IT,66D,1,2
25984,IPC,354,1,1
25985,IPC,326,1,1
25986,NDPS,20,1,1
25987,IPC,392,1,1
25988,IPC,420,1,1
25989,IPC,380,1,1
25989,IPC,454,1,2
25990,IPC,323,1,1
25991,IPC,323,1,1
25992,IPC,302,1,1
25993,IPC,376,1,1
25994,IPC,376,1,1
25995,IPC,420,1,1
25996,IPC,392,1,1
25997,IPC,420,1,1
25997,IPC,468,1,2
25998,IT,66D,1,1
25999,IPC,392,1,1
26000,IPC,379,1,1
26001,IPC,379,1,1
26002,IPC,326,1,1
26003,IPC,307,1,1
26004,IPC,307,1,1
26005,IPC,307,1,1
26006,IPC,302,1,1
26007,IPC,420,1,1
26007,IPC,468,1,2
26008,IPC,420,1,1
26009,IPC,392,1,1
26010,IPC,323,1,1
26011,IPC,498A,1,1
26011,DV,3,1,2
26012,IT,66D,1,1
26013,IPC,420,1,1
26013,IPC,468,1,2
26014,IPC,392,1,1
26015,IPC,420,1,1
26015,IPC,468,1,2
26016,IPC,323,1,1
26017,IPC,379,1,1
26018,IPC,379,1,1
26019,IPC,302,1,1
26020,IPC,392,1,1
26021,NDPS,21,1,1
26022,IPC,392,1,1
26023,IPC,302,1,1
26024,IPC,392,1,1
26025,IPC,392,1,1
26026,IPC,323,1,1
26027,IPC,392,1,1
26028,IPC,323,1,1
26029,IPC,302,1,1
26030,IPC,498A,1,1
26030,DV,3,1,2
26031,IPC,376,1,1
26032,IPC,379,1,1
26033,IPC,379,1,1
26034,IPC,392,1,1
26035,IT,66C,1,1
26035,IT,66D,1,2
26036,NDPS,20,1,1
26037,IPC,392,1,1
26038,IPC,380,1,1
26038,IPC,454,1,2
26039,IPC,498A,1,1
26039,DV,3,1,2
26040,SCST,3,1,1
26041,IPC,323,1,1
26042,IPC,379,1,1
26043,NDPS,21,1,1
26044,IPC,326,1,1
26045,IPC,380,1,1
26045,IPC,454,1,2
26046,IPC,392,1,1
26047,NDPS,21,1,1
26048,IPC,323,1,1
26049,SCST,3,1,1
26050,IPC,354,1,1
26051,IPC,326,1,1
26052,IT,66C,1,1
26052,IT,66D,1,2
26053,IPC,392,1,1
26054,IPC,354,1,1
26055,IPC,307,1,1
26056,IT,66C,1,1
26056,IT,66D,1,2
26057,IPC,379,1,1
26058,IPC,420,1,1
26059,IPC,498A,1,1
26059,DV,3,1,2
26060,IPC,420,1,1
26060,IPC,468,1,2
26061,IPC,392,1,1
26062,IPC,498A,1,1
26062,DV,3,1,2
26063,IPC,354,1,1
26064,IPC,307,1,1
26065,IPC,420,1,1
26065,IPC,468,1,2
26066,IPC,376,1,1
26067,IPC,380,1,1
26067,IPC,454,1,2
26068,IPC,323,1,1
26069,IPC,380,1,1
26069,IPC,454,1,2
26070,IPC,379,1,1
26071,IPC,323,1,1
26072,IPC,498A,1,1
26072,DV,3,1,2
26073,IPC,392,1,1
26074,IPC,354,1,1
26075,IT,66D,1,1
26076,IPC,379,1,1
26077,SCST,3,1,1
26078,IPC,379,1,1
26079,IT,66D,1,1
26080,IT,66C,1,1
26080,IT,66D,1,2
26081,IPC,420,1,1
26082,IPC,379,1,1
26083,IPC,392,1,1
26084,IPC,302,1,1
26085,IPC,380,1,1
26085,IPC,454,1,2
26086,IT,66D,1,1
26087,IPC,376,1,1
26088,SCST,3,1,1
26089,IPC,498A,1,1
26089,DV,3,1,2
26090,IPC,379,1,1
26091,IPC,376,1,1
26092,IPC,323,1,1
26093,IPC,392,1,1
26094,IPC,420,1,1
26095,IPC,323,1,1
26096,IT,66C,1,1
26096,IT,66D,1,2
26097,IPC,302,1,1
26098,SCST,3,1,1
26099,IPC,379,1,1
26100,IPC,302,1,1
26101,IPC,379,1,1
26102,IPC,380,1,1
26102,IPC,454,1,2
26103,IPC,392,1,1
26104,IPC,379,1,1
26105,IPC,392,1,1
26106,IPC,307,1,1
26107,IPC,498A,1,1
26107,DV,3,1,2
26108,IPC,354,1,1
26109,SCST,3,1,1
26110,IPC,392,1,1
26111,IPC,392,1,1
26112,IPC,323,1,1
26113,IPC,307,1,1
26114,IPC,376,1,1
26115,IPC,498A,1,1
26115,DV,3,1,2
26116,IPC,380,1,1
26116,IPC,454,1,2
26117,IPC,498A,1,1
26117,DV,3,1,2
26118,IPC,420,1,1
26119,IPC,323,1,1
26120,NDPS,20,1,1
26121,NDPS,21,1,1
26122,SCST,3,1,1
26123,IPC,376,1,1
26124,IPC,379,1,1
26125,IPC,379,1,1
26126,IPC,420,1,1
26127,IPC,302,1,1
26128,IPC,307,1,1
26129,IPC,354,1,1
26130,IPC,326,1,1
26131,IPC,392,1,1
26132,IT,66D,1,1
26133,IPC,379,1,1
26134,IPC,323,1,1
26135,IPC,326,1,1
26136,IPC,392,1,1
26137,NDPS,20,1,1
26138,IPC,354,1,1
26139,IPC,302,1,1
26140,IPC,323,1,1
26141,NDPS,20,1,1
26142,NDPS,20,1,1
26143,IPC,392,1,1
26144,IPC,307,1,1
26145,IPC,392,1,1
26146,IPC,307,1,1
26147,IPC,302,1,1
26148,NDPS,21,1,1
26149,SCST,3,1,1
26150,IPC,380,1,1
26150,IPC,454,1,2
26151,IPC,307,1,1
26152,NDPS,20,1,1
26153,IPC,323,1,1
26154,IPC,354,1,1
26155,IPC,323,1,1
26156,IPC,498A,1,1
26156,DV,3,1,2
26157,IPC,323,1,1
26158,IPC,498A,1,1
26158,DV,3,1,2
26159,IPC,498A,1,1
26159,DV,3,1,2
26160,IPC,302,1,1
26161,IPC,392,1,1
26162,IT,66C,1,1
26162,IT,66D,1,2
26163,SCST,3,1,1
26164,IPC,392,1,1
26165,IT,66C,1,1
26165,IT,66D,1,2
26166,SCST,3,1,1
26167,IPC,379,1,1
26168,IPC,302,1,1
26169,IPC,326,1,1
26170,IPC,420,1,1
26171,IPC,379,1,1
26172,SCST,3,1,1
26173,IT,66C,1,1
26173,IT,66D,1,2
26174,IPC,379,1,1
26175,IPC,326,1,1
26176,IPC,354,1,1
26177,IPC,302,1,1
26178,IT,66C,1,1
26178,IT,66D,1,2
26179,IPC,380,1,1
26179,IPC,454,1,2
26180,IPC,392,1,1
26181,SCST,3,1,1
26182,IPC,323,1,1
26183,IPC,392,1,1
26184,IPC,354,1,1
26185,IPC,326,1,1
26186,IPC,392,1,1
26187,SCST,3,1,1
26188,IPC,302,1,1
26189,IPC,420,1,1
26190,IPC,392,1,1
26191,IPC,323,1,1
26192,IPC,392,1,1
26193,IPC,392,1,1
26194,IPC,379,1,1
26195,IPC,379,1,1
26196,IPC,420,1,1
26197,IPC,498A,1,1
26197,DV,3,1,2
26198,IPC,420,1,1
26198,IPC,468,1,2
26199,IPC,392,1,1
26200,SCST,3,1,1
26201,IPC,380,1,1
26201,IPC,454,1,2
26202,IPC,379,1,1
26203,NDPS,20,1,1
26204,IPC,376,1,1
26205,IPC,323,1,1
26206,IPC,323,1,1
26207,IPC,392,1,1
26208,IPC,326,1,1
26209,SCST,3,1,1
26210,IT,66C,1,1
26210,IT,66D,1,2
26211,IPC,326,1,1
26212,IPC,380,1,1
26212,IPC,454,1,2
26213,IPC,354,1,1
26214,IPC,323,1,1
26215,IPC,392,1,1
26216,IT,66D,1,1
26217,IPC,392,1,1
26218,IPC,323,1,1
26219,IPC,379,1,1
26220,IPC,420,1,1
26221,IPC,392,1,1
26222,IPC,379,1,1
26223,IPC,323,1,1
26224,IPC,376,1,1
26225,IPC,354,1,1
26226,NDPS,21,1,1
26227,SCST,3,1,1
26228,IPC,326,1,1
26229,IPC,302,1,1
26230,IT,66D,1,1
26231,IPC,354,1,1
26232,IPC,498A,1,1
26232,DV,3,1,2
26233,IPC,498A,1,1
26233,DV,3,1,2
26234,IPC,307,1,1
26235,IPC,379,1,1
26236,IPC,323,1,1
26237,IPC,326,1,1
26238,IPC,379,1,1
26239,IPC,392,1,1
26240,IPC,420,1,1
26241,IPC,302,1,1
26242,IPC,307,1,1
26243,IT,66C,1,1
26243,IT,66D,1,2
26244,IT,66C,1,1
26244,IT,66D,1,2
26245,SCST,3,1,1
26246,IPC,380,1,1
26246,IPC,454,1,2
26247,IPC,354,1,1
26248,NDPS,20,1,1
26249,IT,66D,1,1
26250,IPC,380,1,1
26250,IPC,454,1,2
26251,IPC,323,1,1
26252,IPC,380,1,1
26252,IPC,454,1,2
26253,IPC,307,1,1
26254,IPC,392,1,1
26255,IPC,354,1,1
26256,IPC,354,1,1
26257,IPC,392,1,1
26258,IPC,354,1,1
26259,IPC,354,1,1
26260,IT,66D,1,1
26261,IPC,392,1,1
26262,IPC,420,1,1
26262,IPC,468,1,2
26263,IPC,379,1,1
26264,NDPS,21,1,1
26265,IPC,420,1,1
26265,IPC,468,1,2
26266,IPC,379,1,1
26267,IPC,323,1,1
26268,IPC,326,1,1
26269,IPC,354,1,1
26270,IPC,302,1,1
26271,IPC,380,1,1
26271,IPC,454,1,2
26272,IT,66D,1,1
26273,IPC,326,1,1
26274,IPC,323,1,1
26275,IPC,326,1,1
26276,IPC,307,1,1
26277,IPC,307,1,1
26278,IPC,307,1,1
26279,IPC,379,1,1
26280,IPC,354,1,1
26281,IPC,326,1,1
26282,IPC,307,1,1
26283,IPC,376,1,1
26284,IPC,420,1,1
26284,IPC,468,1,2
26285,IPC,379,1,1
26286,NDPS,21,1,1
26287,IPC,323,1,1
26288,IPC,323,1,1
26289,IPC,307,1,1
26290,IPC,420,1,1
26291,IPC,326,1,1
26292,IPC,392,1,1
26293,IPC,392,1,1
26294,IPC,379,1,1
26295,IPC,323,1,1
26296,IPC,380,1,1
26296,IPC,454,1,2
26297,IPC,307,1,1
26298,IPC,392,1,1
26299,IT,66C,1,1
26299,IT,66D,1,2
26300,IPC,323,1,1
26301,IPC,392,1,1
26302,IPC,307,1,1
26303,IPC,326,1,1
26304,IPC,323,1,1
26305,NDPS,20,1,1
26306,IPC,323,1,1
26307,SCST,3,1,1
26308,IPC,323,1,1
26309,IPC,498A,1,1
26309,DV,3,1,2
26310,NDPS,21,1,1
26311,SCST,3,1,1
26312,IPC,379,1,1
26313,IPC,354,1,1
26314,NDPS,21,1,1
26315,IPC,326,1,1
26316,NDPS,21,1,1
26317,IPC,392,1,1
26318,IPC,379,1,1
26319,IPC,420,1,1
26319,IPC,468,1,2
26320,IPC,420,1,1
26321,IPC,326,1,1
26322,IPC,379,1,1
26323,IPC,376,1,1
26324,IPC,323,1,1
26325,IPC,392,1,1
26326,IPC,392,1,1
26327,IPC,354,1,1
26328,IPC,307,1,1
26329,IPC,354,1,1
26330,IPC,392,1,1
26331,IPC,380,1,1
26331,IPC,454,1,2
26332,NDPS,20,1,1
26333,IPC,420,1,1
26333,IPC,468,1,2
26334,IPC,307,1,1
26335,IPC,354,1,1
26336,IPC,392,1,1
26337,IPC,307,1,1
26338,IPC,323,1,1
26339,IPC,307,1,1
26340,IPC,392,1,1
26341,SCST,3,1,1
26342,IPC,379,1,1
26343,IPC,380,1,1
26343,IPC,454,1,2
26344,IPC,307,1,1
26345,IPC,498A,1,1
26345,DV,3,1,2
26346,IPC,354,1,1
26347,IPC,420,1,1
26347,IPC,468,1,2
26348,IPC,392,1,1
26349,NDPS,20,1,1
26350,IPC,302,1,1
26351,IPC,323,1,1
26352,IPC,392,1,1
26353,IPC,323,1,1
26354,IPC,307,1,1
26355,IPC,302,1,1
26356,IPC,498A,1,1
26356,DV,3,1,2
26357,IPC,302,1,1
26358,IPC,379,1,1
26359,IPC,379,1,1
26360,IPC,307,1,1
26361,IPC,392,1,1
26362,IT,66C,1,1
26362,IT,66D,1,2
26363,IPC,354,1,1
26364,IPC,307,1,1
26365,IPC,498A,1,1
26365,DV,3,1,2
26366,IPC,392,1,1
26367,IPC,307,1,1
26368,IPC,323,1,1
26369,IPC,354,1,1
26370,IPC,302,1,1
26371,IT,66C,1,1
26371,IT,66D,1,2
26372,IPC,307,1,1
26373,IPC,498A,1,1
26373,DV,3,1,2
26374,IT,66C,1,1
26374,IT,66D,1,2
26375,IPC,323,1,1
26376,IPC,307,1,1
26377,IPC,326,1,1
26378,IPC,323,1,1
26379,IPC,498A,1,1
26379,DV,3,1,2
26380,IPC,379,1,1
26381,IPC,326,1,1
26382,IPC,307,1,1
26383,IPC,376,1,1
26384,IPC,379,1,1
26385,IPC,323,1,1
26386,IPC,326,1,1
26387,IPC,420,1,1
26387,IPC,468,1,2
26388,IPC,376,1,1
26389,IPC,323,1,1
26390,IPC,307,1,1
26391,IT,66D,1,1
26392,IPC,307,1,1
26393,IPC,498A,1,1
26393,DV,3,1,2
26394,IT,66C,1,1
26394,IT,66D,1,2
26395,NDPS,21,1,1
26396,IPC,392,1,1
26397,IPC,380,1,1
26397,IPC,454,1,2
26398,NDPS,20,1,1
26399,IPC,379,1,1
26400,IPC,379,1,1
26401,IPC,376,1,1
26402,IPC,379,1,1
26403,IPC,392,1,1
26404,IPC,380,1,1
26404,IPC,454,1,2
26405,IPC,420,1,1
26406,IT,66D,1,1
26407,IPC,323,1,1
26408,IPC,379,1,1
26409,IPC,392,1,1
26410,IPC,302,1,1
26411,IT,66D,1,1
26412,IPC,376,1,1
26413,IPC,420,1,1
26414,SCST,3,1,1
26415,IPC,498A,1,1
26415,DV,3,1,2
26416,IPC,302,1,1
26417,IPC,307,1,1
26418,IPC,379,1,1
26419,IPC,380,1,1
26419,IPC,454,1,2
26420,IPC,307,1,1
26421,IPC,379,1,1
26422,SCST,3,1,1
26423,SCST,3,1,1
26424,IPC,376,1,1
26425,NDPS,21,1,1
26426,IPC,376,1,1
26427,IPC,379,1,1
26428,IPC,498A,1,1
26428,DV,3,1,2
26429,IT,66D,1,1
26430,IPC,392,1,1
26431,IPC,323,1,1
26432,IPC,380,1,1
26432,IPC,454,1,2
26433,IPC,307,1,1
26434,IPC,380,1,1
26434,IPC,454,1,2
26435,IPC,380,1,1
26435,IPC,454,1,2
26436,IPC,307,1,1
26437,IT,66C,1,1
26437,IT,66D,1,2
26438,NDPS,20,1,1
26439,NDPS,20,1,1
26440,SCST,3,1,1
26441,IPC,326,1,1
26442,NDPS,21,1,1
26443,IT,66C,1,1
26443,IT,66D,1,2
26444,IPC,302,1,1
26445,IPC,498A,1,1
26445,DV,3,1,2
26446,IPC,323,1,1
26447,IPC,326,1,1
26448,IT,66D,1,1
26449,IPC,379,1,1
26450,IPC,420,1,1
26451,IPC,307,1,1
26452,IPC,307,1,1
26453,IT,66D,1,1
26454,IPC,380,1,1
26454,IPC,454,1,2
26455,IPC,498A,1,1
26455,DV,3,1,2
26456,IPC,420,1,1
26456,IPC,468,1,2
26457,IPC,420,1,1
26458,NDPS,21,1,1
26459,IPC,392,1,1
26460,NDPS,20,1,1
26461,IPC,323,1,1
26462,IPC,380,1,1
26462,IPC,454,1,2
26463,NDPS,21,1,1
26464,NDPS,20,1,1
26465,IPC,376,1,1
26466,IPC,307,1,1
26467,IPC,392,1,1
26468,NDPS,21,1,1
26469,IPC,498A,1,1
26469,DV,3,1,2
26470,IPC,323,1,1
26471,IT,66D,1,1
26472,IPC,379,1,1
26473,IPC,380,1,1
26473,IPC,454,1,2
26474,IT,66C,1,1
26474,IT,66D,1,2
26475,IPC,323,1,1
26476,IT,66D,1,1
26477,IPC,354,1,1
26478,SCST,3,1,1
26479,IPC,420,1,1
26479,IPC,468,1,2
26480,IPC,380,1,1
26480,IPC,454,1,2
26481,IPC,420,1,1
26481,IPC,468,1,2
26482,SCST,3,1,1
26483,IPC,392,1,1
26484,NDPS,21,1,1
26485,IPC,302,1,1
26486,IPC,323,1,1
26487,IPC,326,1,1
26488,NDPS,21,1,1
26489,IPC,392,1,1
26490,IPC,323,1,1
26491,IPC,307,1,1
26492,IPC,380,1,1
26492,IPC,454,1,2
26493,IPC,420,1,1
26493,IPC,468,1,2
26494,IPC,498A,1,1
26494,DV,3,1,2
26495,IPC,380,1,1
26495,IPC,454,1,2
26496,IPC,307,1,1
26497,IPC,323,1,1
26498,IPC,326,1,1
26499,IPC,498A,1,1
26499,DV,3,1,2
26500,IPC,379,1,1
26501,IPC,354,1,1
26502,IPC,379,1,1
26503,IPC,392,1,1
26504,IPC,392,1,1
26505,IPC,376,1,1
26506,IPC,379,1,1
26507,IPC,420,1,1
26507,IPC,468,1,2
26508,IPC,326,1,1
26509,IPC,392,1,1
26510,IPC,302,1,1
26511,NDPS,20,1,1
26512,IPC,326,1,1
26513,IPC,323,1,1
26514,IPC,323,1,1
26515,IPC,323,1,1
26516,IT,66D,1,1
26517,IPC,307,1,1
26518,IPC,392,1,1
26519,IPC,307,1,1
26520,IPC,379,1,1
26521,IT,66D,1,1
26522,IPC,379,1,1
26523,NDPS,21,1,1
26524,IPC,379,1,1
26525,IPC,354,1,1
26526,IPC,323,1,1
26527,IPC,379,1,1
26528,IPC,392,1,1
26529,IT,66C,1,1
26529,IT,66D,1,2
26530,IPC,307,1,1
26531,IPC,379,1,1
26532,IPC,420,1,1
26533,SCST,3,1,1
26534,IPC,307,1,1
26535,IPC,379,1,1
26536,IPC,326,1,1
26537,IPC,379,1,1
26538,IPC,307,1,1
26539,IT,66C,1,1
26539,IT,66D,1,2
26540,IPC,323,1,1
26541,IPC,323,1,1
26542,IPC,354,1,1
26543,IPC,323,1,1
26544,IPC,379,1,1
26545,IPC,302,1,1
26546,IPC,392,1,1
26547,IT,66D,1,1
26548,IPC,392,1,1
26549,IPC,498A,1,1
26549,DV,3,1,2
26550,SCST,3,1,1
26551,IPC,323,1,1
26552,IPC,302,1,1
26553,IPC,376,1,1
26554,IPC,420,1,1
26554,IPC,468,1,2
26555,SCST,3,1,1
26556,IPC,498A,1,1
26556,DV,3,1,2
26557,IPC,392,1,1
26558,IPC,380,1,1
26558,IPC,454,1,2
26559,IPC,379,1,1
26560,IT,66D,1,1
26561,IPC,379,1,1
26562,IPC,302,1,1
26563,IPC,323,1,1
26564,SCST,3,1,1
26565,IPC,379,1,1
26566,IPC,323,1,1
26567,IPC,354,1,1
26568,IPC,392,1,1
26569,IT,66D,1,1
26570,IPC,379,1,1
26571,IPC,302,1,1
26572,IPC,498A,1,1
26572,DV,3,1,2
26573,IT,66C,1,1
26573,IT,66D,1,2
26574,IPC,379,1,1
26575,IPC,302,1,1
26576,IPC,379,1,1
26577,IPC,379,1,1
26578,IPC,379,1,1
26579,IPC,379,1,1
26580,IPC,376,1,1
26581,NDPS,20,1,1
26582,IPC,302,1,1
26583,IPC,498A,1,1
26583,DV,3,1,2
26584,IPC,326,1,1
26585,IPC,354,1,1
26586,SCST,3,1,1
26587,IPC,420,1,1
26588,IPC,420,1,1
26589,IT,66C,1,1
26589,IT,66D,1,2
26590,IPC,323,1,1
26591,IPC,379,1,1
26592,IPC,379,1,1
26593,IPC,379,1,1
26594,IPC,323,1,1
26595,IPC,376,1,1
26596,IPC,379,1,1
26597,IPC,379,1,1
26598,IT,66C,1,1
26598,IT,66D,1,2
26599,IPC,323,1,1
26600,IPC,307,1,1
26601,IPC,380,1,1
26601,IPC,454,1,2
26602,SCST,3,1,1
26603,IPC,379,1,1
26604,IPC,392,1,1
26605,IPC,392,1,1
26606,IPC,326,1,1
26607,IPC,380,1,1
26607,IPC,454,1,2
26608,IPC,392,1,1
26609,IT,66C,1,1
26609,IT,66D,1,2
26610,IPC,392,1,1
26611,IT,66C,1,1
26611,IT,66D,1,2
26612,IPC,392,1,1
26613,IPC,323,1,1
26614,IPC,392,1,1
26615,IPC,323,1,1
26616,IPC,379,1,1
26617,IPC,498A,1,1
26617,DV,3,1,2
26618,IPC,392,1,1
26619,IPC,326,1,1
26620,IPC,420,1,1
26621,IPC,326,1,1
26622,IPC,379,1,1
26623,IPC,323,1,1
26624,IPC,420,1,1
26624,IPC,468,1,2
26625,IPC,326,1,1
26626,IPC,379,1,1
26627,IPC,326,1,1
26628,IPC,420,1,1
26628,IPC,468,1,2
26629,IPC,392,1,1
26630,IPC,420,1,1
26631,IPC,326,1,1
26632,IPC,326,1,1
26633,IPC,380,1,1
26633,IPC,454,1,2
26634,IPC,420,1,1
